generation,min_cost,mean_cost,best_cost,simulation_time
320,13.84,15.669600000000003,11.760000000000002,11.760000000000002
321,13.900000000000002,15.536000000000001,11.760000000000002,11.760000000000002
322,13.559999999999999,15.978399999999999,11.760000000000002,11.760000000000002
323,14.36,15.7472,11.760000000000002,11.760000000000002
324,14.399999999999999,15.412000000000003,11.760000000000002,11.760000000000002
325,13.959999999999999,14.883999999999999,11.760000000000002,11.760000000000002
326,14.379999999999999,15.565599999999996,11.760000000000002,11.760000000000002
327,14.42,15.5392,11.760000000000002,11.760000000000002
328,13.780000000000001,15.266399999999999,11.760000000000002,11.760000000000002
329,13.940000000000001,15.519999999999998,11.760000000000002,11.760000000000002
330,14.180000000000001,15.764800000000003,11.760000000000002,11.760000000000002
331,14.44,15.8976,11.760000000000002,11.760000000000002
332,13.82,15.510400000000002,11.760000000000002,11.760000000000002
333,14.239999999999998,15.9024,11.760000000000002,11.760000000000002
334,14.340000000000002,15.484000000000002,11.760000000000002,11.760000000000002
335,14.180000000000001,15.58,11.760000000000002,11.760000000000002
336,14.260000000000002,15.283199999999999,11.760000000000002,11.760000000000002
337,13.36,15.562399999999998,11.760000000000002,11.760000000000002
338,11.879999999999999,15.459200000000001,11.760000000000002,11.760000000000002
339,14.399999999999999,15.981599999999998,11.760000000000002,11.760000000000002
340,13.740000000000002,15.2672,11.760000000000002,11.760000000000002
341,14.28,15.2824,11.760000000000002,11.760000000000002
342,14.36,15.308800000000002,11.760000000000002,11.760000000000002
343,13.740000000000002,15.2576,11.760000000000002,11.760000000000002
344,14.260000000000002,15.130400000000002,11.760000000000002,11.760000000000002
345,13.740000000000002,15.18,11.760000000000002,11.760000000000002
346,12.219999999999999,15.2576,11.760000000000002,11.760000000000002
347,13.82,15.696799999999998,11.760000000000002,11.760000000000002
348,13.959999999999999,15.7672,11.760000000000002,11.760000000000002
349,14.399999999999999,15.842399999999998,11.760000000000002,11.760000000000002
350,13.879999999999999,15.616800000000001,11.760000000000002,11.760000000000002
351,14.020000000000001,15.536799999999998,11.760000000000002,11.760000000000002
352,14.14,15.374399999999998,11.760000000000002,11.760000000000002
353,14.379999999999999,15.525599999999999,11.760000000000002,11.760000000000002
354,14.340000000000002,15.5304,11.760000000000002,11.760000000000002
355,14.14,15.185599999999999,11.760000000000002,11.760000000000002
356,14.379999999999999,15.6624,11.760000000000002,11.760000000000002
357,13.860000000000001,15.218399999999999,11.760000000000002,11.760000000000002
358,13.98,15.44,11.760000000000002,11.760000000000002
359,14.42,15.996799999999999,11.760000000000002,11.760000000000002
360,14.020000000000001,15.056000000000001,11.760000000000002,11.760000000000002
361,13.919999999999998,14.941600000000001,11.760000000000002,11.760000000000002
362,13.759999999999998,15.240800000000002,11.760000000000002,11.760000000000002
363,14.180000000000001,15.475999999999999,11.760000000000002,11.760000000000002
364,13.860000000000001,15.399199999999999,11.760000000000002,11.760000000000002
365,14.44,15.608799999999999,11.760000000000002,11.760000000000002
366,13.36,15.112,11.760000000000002,11.760000000000002
367,13.940000000000001,15.394400000000001,11.760000000000002,11.760000000000002
368,14.42,15.9504,11.760000000000002,11.760000000000002
369,14.04,15.767999999999999,11.760000000000002,11.760000000000002
370,14.12,15.119200000000001,11.760000000000002,11.760000000000002
371,14.2,15.8056,11.760000000000002,11.760000000000002
372,14.180000000000001,15.2304,11.760000000000002,11.760000000000002
373,14.379999999999999,15.231200000000001,11.760000000000002,11.760000000000002
374,14.12,15.1872,11.760000000000002,11.760000000000002
375,14.16,15.037599999999998,11.760000000000002,11.760000000000002
376,14.28,15.516000000000002,11.760000000000002,11.760000000000002
377,13.52,15.668000000000001,11.760000000000002,11.760000000000002
378,13.580000000000002,15.3992,11.760000000000002,11.760000000000002
379,13.900000000000002,15.3488,11.760000000000002,11.760000000000002
380,13.900000000000002,15.108000000000002,11.760000000000002,11.760000000000002
381,14.379999999999999,15.4944,11.760000000000002,11.760000000000002
382,14.220000000000002,15.138399999999999,11.760000000000002,11.760000000000002
383,13.319999999999999,15.4328,11.760000000000002,11.760000000000002
384,14.100000000000001,15.5272,11.760000000000002,11.760000000000002
385,14.079999999999998,15.225600000000002,11.760000000000002,11.760000000000002
386,14.100000000000001,15.166400000000001,11.760000000000002,11.760000000000002
387,12.12,14.7488,11.760000000000002,11.760000000000002
388,13.780000000000001,15.546399999999998,11.760000000000002,11.760000000000002
389,14.04,15.536800000000001,11.760000000000002,11.760000000000002
390,14.079999999999998,15.3552,11.760000000000002,11.760000000000002
391,14.260000000000002,15.231999999999998,11.760000000000002,11.760000000000002
392,13.82,15.056000000000001,11.760000000000002,11.760000000000002
393,13.98,15.181599999999998,11.760000000000002,11.760000000000002
394,14.020000000000001,15.0808,11.760000000000002,11.760000000000002
395,14.2,15.288799999999998,11.760000000000002,11.760000000000002
396,14.16,15.3992,11.760000000000002,11.760000000000002
397,14.16,15.4696,11.760000000000002,11.760000000000002
398,13.879999999999999,15.142400000000002,11.760000000000002,11.760000000000002
399,14.180000000000001,14.8752,11.760000000000002,11.760000000000002
400,14.2,15.3128,11.760000000000002,11.760000000000002
401,14.36,15.3728,11.760000000000002,11.760000000000002
402,13.66,15.367200000000002,11.760000000000002,11.760000000000002
403,13.639999999999999,15.3248,11.760000000000002,11.760000000000002
404,14.220000000000002,15.750399999999999,11.760000000000002,11.760000000000002
405,14.04,15.273599999999998,11.760000000000002,11.760000000000002
406,14.020000000000001,15.360800000000001,11.760000000000002,11.760000000000002
407,13.620000000000001,15.4144,11.760000000000002,11.760000000000002
408,13.439999999999998,15.8928,11.760000000000002,11.760000000000002
